"USER_TESTING_NO","SCALE_CODE","YYYYMM","RAW_TOTAL_SCORE","ORIGIN_TOTAL_SCORE","SUBS_YN"
a11738132a16438b8670,D01,202507,"26","26",
a11738132a16438b8670,E01,202507,"19","19",
a11738132a16438b8670,F01,202507,"17","17",
a11738132a16438b8670,G01,202507,"20","20",
a11738132a16438b8670,H01,202507,"20","20",
a11738132a16438b8670,I01,202507,"29","29",
a11738132a16438b8670,J01,202507,"36","36",
a11738132a16438b8670,K01,202507,"42","42",
a11738132a16438b8670,L01,202507,"26","26",
a1b23d724ed64f19a4ba,A01,202507,"15","15",
a1b23d724ed64f19a4ba,B01,202507,"15","15",
a1b23d724ed64f19a4ba,C01,202507,"31","31",
a1b23d724ed64f19a4ba,D01,202507,"25","25",
a1b23d724ed64f19a4ba,E01,202507,"35","35",
a1b23d724ed64f19a4ba,F01,202507,"14","14",
a1b23d724ed64f19a4ba,G01,202507,"22","22",
a1b23d724ed64f19a4ba,H01,202507,"15","15",
a1b23d724ed64f19a4ba,I01,202507,"24","24",
a1b23d724ed64f19a4ba,J01,202507,"36","36",
a1b23d724ed64f19a4ba,K01,202507,"24","24",
a1b23d724ed64f19a4ba,L01,202507,"34","34",
a1bf62e11c2340cbbf0e,A01,202507,"14","14",
a1bf62e11c2340cbbf0e,B01,202507,"9","9",
a1bf62e11c2340cbbf0e,C01,202507,"28","28",
a1bf62e11c2340cbbf0e,D01,202507,"29","29",
a1bf62e11c2340cbbf0e,E01,202507,"27","27",
a1bf62e11c2340cbbf0e,F01,202507,"17","17",
a1bf62e11c2340cbbf0e,G01,202507,"25","25",
a1bf62e11c2340cbbf0e,H01,202507,"20","20",
a1bf62e11c2340cbbf0e,I01,202507,"27","27",
a1bf62e11c2340cbbf0e,J01,202507,"32","32",
a1bf62e11c2340cbbf0e,K01,202507,"23","23",
a1bf62e11c2340cbbf0e,L01,202507,"22","22",
a20d63c8b9b64e469486,A01,202507,"11","11",
a20d63c8b9b64e469486,B01,202507,"10","10",
a20d63c8b9b64e469486,C01,202507,"23","23",
a20d63c8b9b64e469486,D01,202507,"27","27",
a20d63c8b9b64e469486,E01,202507,"17","17",
a20d63c8b9b64e469486,F01,202507,"18","18",
a20d63c8b9b64e469486,G01,202507,"25","25",
a20d63c8b9b64e469486,H01,202507,"25","25",
a20d63c8b9b64e469486,I01,202507,"34","34",
a20d63c8b9b64e469486,J01,202507,"15","15",
a20d63c8b9b64e469486,K01,202507,"38","38",
a20d63c8b9b64e469486,L01,202507,"15","15",
a2716ee6ef3d4fe5b15e,A01,202507,"27","27",
a2716ee6ef3d4fe5b15e,B01,202507,"20","20",
a2716ee6ef3d4fe5b15e,C01,202507,"15","15",
a2716ee6ef3d4fe5b15e,D01,202507,"25","25",
a2716ee6ef3d4fe5b15e,E01,202507,"25","25",
a2a7ca3749be45008e31,A01,202507,"15","15",
a2a7ca3749be45008e31,B01,202507,"14","14",
a2a7ca3749be45008e31,C01,202507,"21","21",
a2a7ca3749be45008e31,D01,202507,"27","27",
a2a7ca3749be45008e31,E01,202507,"31","31",
a2a7ca3749be45008e31,F01,202507,"11","11",
a2a7ca3749be45008e31,G01,202507,"11","11",
a2a7ca3749be45008e31,H01,202507,"14","14",
a2a7ca3749be45008e31,I01,202507,"22","22",
a2a7ca3749be45008e31,J01,202507,"25","25",
a2a7ca3749be45008e31,K01,202507,"28","28",
a2a7ca3749be45008e31,L01,202507,"27","27",
a39c6e7f62de49a98d21,A01,202507,"12","12",
a39c6e7f62de49a98d21,B01,202507,"13","13",
a39c6e7f62de49a98d21,C01,202507,"22","22",
a39c6e7f62de49a98d21,D01,202507,"15","15",
a39c6e7f62de49a98d21,E01,202507,"36","36",
a39c6e7f62de49a98d21,F01,202507,"16","16",
a39c6e7f62de49a98d21,G01,202507,"6","6",
a39c6e7f62de49a98d21,H01,202507,"9","9",
a39c6e7f62de49a98d21,I01,202507,"21","21",
a39c6e7f62de49a98d21,J01,202507,"37","37",
a39c6e7f62de49a98d21,K01,202507,"37","37",
a39c6e7f62de49a98d21,L01,202507,"18","18",
a3f5848a0dc147df85c3,A01,202507,"8","8",
a3f5848a0dc147df85c3,B01,202507,"6","6",
a3f5848a0dc147df85c3,C01,202507,"22","22",
a3f5848a0dc147df85c3,D01,202507,"21","21",
a3f5848a0dc147df85c3,E01,202507,"36","36",
a3f5848a0dc147df85c3,F01,202507,"12","12",
a3f5848a0dc147df85c3,G01,202507,"22","22",
a3f5848a0dc147df85c3,H01,202507,"8","8",
a3f5848a0dc147df85c3,I01,202507,"27","27",
a3f5848a0dc147df85c3,J01,202507,"19","19",
a3f5848a0dc147df85c3,K01,202507,"39","39",
a3f5848a0dc147df85c3,L01,202507,"32","32",
a454362471a44a2a82a2,A01,202507,"6","6",
a454362471a44a2a82a2,B01,202507,"5","5",
a454362471a44a2a82a2,C01,202507,"26","26",
a454362471a44a2a82a2,D01,202507,"24","24",
a454362471a44a2a82a2,E01,202507,"29","29",
a454362471a44a2a82a2,F01,202507,"12","12",
a454362471a44a2a82a2,G01,202507,"14","14",
a454362471a44a2a82a2,H01,202507,"12","12",
a454362471a44a2a82a2,I01,202507,"25","25",
a454362471a44a2a82a2,J01,202507,"16","16",
a454362471a44a2a82a2,K01,202507,"27","27",
a454362471a44a2a82a2,L01,202507,"26","26",
a5226c7813064e65824a,A01,202507,"30","30",
a5226c7813064e65824a,B01,202507,"20","20",
a5226c7813064e65824a,C01,202507,"15","15",
a5226c7813064e65824a,D01,202507,"24","24",
a5226c7813064e65824a,E01,202507,"25","25",
a564c1b3a1414594b765,A01,202507,"15","15",
a564c1b3a1414594b765,B01,202507,"8","8",
a564c1b3a1414594b765,C01,202507,"29","29",
a564c1b3a1414594b765,D01,202507,"24","24",
a564c1b3a1414594b765,E01,202507,"18","18",
a564c1b3a1414594b765,F01,202507,"20","20",
a564c1b3a1414594b765,G01,202507,"23","23",
a564c1b3a1414594b765,H01,202507,"20","20",
a564c1b3a1414594b765,I01,202507,"35","35",
a564c1b3a1414594b765,J01,202507,"40","40",
a564c1b3a1414594b765,K01,202507,"43","43",
a564c1b3a1414594b765,L01,202507,"18","18",
a5879cc1b3334794ac64,A01,202507,"12","12",
a5879cc1b3334794ac64,B01,202507,"7","7",
a5879cc1b3334794ac64,C01,202507,"6","6",
a5879cc1b3334794ac64,D01,202507,"11","11",
a5879cc1b3334794ac64,E01,202507,"8","8",
a5976ccb897c4addb874,A01,202507,"14","14",
a5976ccb897c4addb874,B01,202507,"8","8",
a5976ccb897c4addb874,C01,202507,"25","25",
a5976ccb897c4addb874,D01,202507,"28","28",
a5976ccb897c4addb874,E01,202507,"16","16",
a5976ccb897c4addb874,F01,202507,"17","17",
a5976ccb897c4addb874,G01,202507,"19","19",
a5976ccb897c4addb874,H01,202507,"10","10",
a5976ccb897c4addb874,I01,202507,"22","22",
a5976ccb897c4addb874,J01,202507,"29","29",
a5976ccb897c4addb874,K01,202507,"44","44",
a5976ccb897c4addb874,L01,202507,"14","14",
a5be78de243d448fbafe,A01,202507,"9","9",
a5be78de243d448fbafe,B01,202507,"13","13",
a5be78de243d448fbafe,C01,202507,"21","21",
a5be78de243d448fbafe,D01,202507,"27","27",
a5be78de243d448fbafe,E01,202507,"37","37",
a5be78de243d448fbafe,F01,202507,"13","13",
a5be78de243d448fbafe,G01,202507,"21","21",
a5be78de243d448fbafe,H01,202507,"20","20",
a5be78de243d448fbafe,I01,202507,"27","27",
a5be78de243d448fbafe,J01,202507,"37","37",
a5be78de243d448fbafe,K01,202507,"27","27",
a5be78de243d448fbafe,L01,202507,"12","12",
a68e7ac13c0341d7b56a,A01,202507,"22","22",
a68e7ac13c0341d7b56a,B01,202507,"15","15",
a68e7ac13c0341d7b56a,C01,202507,"12","12",
a68e7ac13c0341d7b56a,D01,202507,"24","24",
a68e7ac13c0341d7b56a,E01,202507,"19","19",
a72b62d586484e509b6b,A01,202507,"9","9",
a72b62d586484e509b6b,B01,202507,"9","9",
a72b62d586484e509b6b,C01,202507,"27","27",
a72b62d586484e509b6b,D01,202507,"27","27",
a72b62d586484e509b6b,E01,202507,"30","30",
a72b62d586484e509b6b,F01,202507,"12","12",
a72b62d586484e509b6b,G01,202507,"15","15",
a72b62d586484e509b6b,H01,202507,"15","15",
a72b62d586484e509b6b,I01,202507,"21","21",
a72b62d586484e509b6b,J01,202507,"20","20",
a72b62d586484e509b6b,K01,202507,"43","43",
a72b62d586484e509b6b,L01,202507,"12","12",
a7d398ec4de044629193,A01,202507,"9","9",
a7d398ec4de044629193,B01,202507,"5","5",
a7d398ec4de044629193,C01,202507,"31","31",
a7d398ec4de044629193,D01,202507,"22","22",
a7d398ec4de044629193,E01,202507,"13","13",
a7d398ec4de044629193,F01,202507,"16","16",
a7d398ec4de044629193,G01,202507,"21","21",
a7d398ec4de044629193,H01,202507,"22","22",
a7d398ec4de044629193,I01,202507,"29","29",
a7d398ec4de044629193,J01,202507,"30","30",
a7d398ec4de044629193,K01,202507,"45","45",
a7d398ec4de044629193,L01,202507,"13","13",
a8ca1ab0daad45b88596,A01,202507,"8","8",
a8ca1ab0daad45b88596,B01,202507,"9","9",
a8ca1ab0daad45b88596,C01,202507,"23","23",
a8ca1ab0daad45b88596,D01,202507,"27","27",
a8ca1ab0daad45b88596,E01,202507,"20","20",
a8ca1ab0daad45b88596,F01,202507,"18","18",
a8ca1ab0daad45b88596,G01,202507,"20","20",
a8ca1ab0daad45b88596,H01,202507,"20","20",
a8ca1ab0daad45b88596,I01,202507,"35","35",
a8ca1ab0daad45b88596,J01,202507,"14","14",
a8ca1ab0daad45b88596,K01,202507,"29","29",
a8ca1ab0daad45b88596,L01,202507,"11","11",
a8db5de4696b426dbdf9,A01,202507,"12","12",
a8db5de4696b426dbdf9,B01,202507,"11","11",
a8db5de4696b426dbdf9,C01,202507,"25","25",
a8db5de4696b426dbdf9,D01,202507,"26","26",
a8db5de4696b426dbdf9,E01,202507,"15","15",
a8db5de4696b426dbdf9,F01,202507,"12","12",
a8db5de4696b426dbdf9,G01,202507,"25","25",
a8db5de4696b426dbdf9,H01,202507,"18","18",
a8db5de4696b426dbdf9,I01,202507,"24","24",
a8db5de4696b426dbdf9,J01,202507,"24","24",
a8db5de4696b426dbdf9,K01,202507,"37","37",
a8db5de4696b426dbdf9,L01,202507,"16","16",
a931be0127e3427dba56,A01,202507,"9","9",
a931be0127e3427dba56,B01,202507,"9","9",
a931be0127e3427dba56,C01,202507,"25","25",
a931be0127e3427dba56,D01,202507,"23","23",
a931be0127e3427dba56,E01,202507,"30","30",
a931be0127e3427dba56,F01,202507,"11","11",
a931be0127e3427dba56,G01,202507,"15","15",
a931be0127e3427dba56,H01,202507,"15","15",
a931be0127e3427dba56,I01,202507,"22","22",
a931be0127e3427dba56,J01,202507,"20","20",
a931be0127e3427dba56,K01,202507,"39","39",
a931be0127e3427dba56,L01,202507,"15","15",
aafa96911a4e4158b26d,A01,202507,"8","8",
aafa96911a4e4158b26d,B01,202507,"6","6",
aafa96911a4e4158b26d,C01,202507,"29","29",
aafa96911a4e4158b26d,D01,202507,"26","26",
aafa96911a4e4158b26d,E01,202507,"20","20",
aafa96911a4e4158b26d,F01,202507,"16","16",
aafa96911a4e4158b26d,G01,202507,"20","20",
aafa96911a4e4158b26d,H01,202507,"19","19",
aafa96911a4e4158b26d,I01,202507,"28","28",
aafa96911a4e4158b26d,J01,202507,"23","23",
aafa96911a4e4158b26d,K01,202507,"36","36",
aafa96911a4e4158b26d,L01,202507,"18","18",
ac331c133e7e45d1b627,A01,202507,"6","6",
ac331c133e7e45d1b627,B01,202507,"7","7",
ac331c133e7e45d1b627,C01,202507,"16","16",
ac331c133e7e45d1b627,D01,202507,"19","19",
ac331c133e7e45d1b627,E01,202507,"27","27",
ac331c133e7e45d1b627,F01,202507,"12","12",
ac331c133e7e45d1b627,G01,202507,"10","10",
ac331c133e7e45d1b627,H01,202507,"17","17",
ac331c133e7e45d1b627,I01,202507,"24","24",
ac331c133e7e45d1b627,J01,202507,"22","22",
ac331c133e7e45d1b627,K01,202507,"21","21",
ac331c133e7e45d1b627,L01,202507,"22","22",
acaf40b1d116494ea204,A01,202508,"6","6",
acaf40b1d116494ea204,B01,202508,"8","8",
acaf40b1d116494ea204,C01,202508,"26","26",
acaf40b1d116494ea204,D01,202508,"23","23",
acaf40b1d116494ea204,E01,202508,"30","30",
acaf40b1d116494ea204,F01,202508,"15","15",
acaf40b1d116494ea204,G01,202508,"17","17",
acaf40b1d116494ea204,H01,202508,"16","16",
acaf40b1d116494ea204,I01,202508,"24","24",
acaf40b1d116494ea204,J01,202508,"21","21",
acaf40b1d116494ea204,K01,202508,"23","23",
acaf40b1d116494ea204,L01,202508,"23","23",
ace030e7763a4943b3a9,A01,202507,"10","10",
ace030e7763a4943b3a9,B01,202507,"10","10",
ace030e7763a4943b3a9,C01,202507,"22","22",
ace030e7763a4943b3a9,D01,202507,"22","22",
ace030e7763a4943b3a9,E01,202507,"39","39",
ace030e7763a4943b3a9,F01,202507,"11","11",
ace030e7763a4943b3a9,G01,202507,"17","17",
ace030e7763a4943b3a9,H01,202507,"10","10",
ace030e7763a4943b3a9,I01,202507,"21","21",
ace030e7763a4943b3a9,J01,202507,"22","22",
ace030e7763a4943b3a9,K01,202507,"21","21",
ace030e7763a4943b3a9,L01,202507,"21","21",
ad117e74892d4d18aad9,A01,202507,"13","13",
ad117e74892d4d18aad9,B01,202507,"15","15",
ad117e74892d4d18aad9,C01,202507,"20","20",
ad117e74892d4d18aad9,D01,202507,"22","22",
ad117e74892d4d18aad9,E01,202507,"41","41",
ad117e74892d4d18aad9,F01,202507,"9","9",
ad117e74892d4d18aad9,G01,202507,"20","20",
ad117e74892d4d18aad9,H01,202507,"16","16",
ad117e74892d4d18aad9,I01,202507,"28","28",
ad117e74892d4d18aad9,J01,202507,"36","36",
ad117e74892d4d18aad9,K01,202507,"42","42",
ad117e74892d4d18aad9,L01,202507,"27","27",
ad1fe1d569954a5288c6,A01,202507,"4","4",
ad1fe1d569954a5288c6,B01,202507,"8","8",
ad1fe1d569954a5288c6,C01,202507,"15","15",
ad1fe1d569954a5288c6,D01,202507,"17","17",
ad1fe1d569954a5288c6,E01,202507,"33","33",
ad1fe1d569954a5288c6,F01,202507,"16","16",
ad1fe1d569954a5288c6,G01,202507,"14","14",
ad1fe1d569954a5288c6,H01,202507,"12","12",
ad1fe1d569954a5288c6,I01,202507,"22","22",
ad1fe1d569954a5288c6,J01,202507,"30","30",
ad1fe1d569954a5288c6,K01,202507,"26","26",
ad1fe1d569954a5288c6,L01,202507,"26","26",
ade1ce088fd14a89a0d6,A01,202507,"15","15",
ade1ce088fd14a89a0d6,B01,202507,"7","7",
ade1ce088fd14a89a0d6,C01,202507,"20","20",
ade1ce088fd14a89a0d6,D01,202507,"22","22",
ade1ce088fd14a89a0d6,E01,202507,"27","27",
ade1ce088fd14a89a0d6,F01,202507,"13","13",
ade1ce088fd14a89a0d6,G01,202507,"17","17",
ade1ce088fd14a89a0d6,H01,202507,"8","8",
ade1ce088fd14a89a0d6,I01,202507,"23","23",
ade1ce088fd14a89a0d6,J01,202507,"18","18",
ade1ce088fd14a89a0d6,K01,202507,"26","26",
ade1ce088fd14a89a0d6,L01,202507,"23","23",
ae085d32602144cb97b3,A01,202508,"15","15",
ae085d32602144cb97b3,B01,202508,"7","7",
ae085d32602144cb97b3,C01,202508,"28","28",
ae085d32602144cb97b3,D01,202508,"22","22",
ae085d32602144cb97b3,E01,202508,"23","23",
ae085d32602144cb97b3,F01,202508,"18","18",
ae085d32602144cb97b3,G01,202508,"24","24",
ae085d32602144cb97b3,H01,202508,"19","19",
ae085d32602144cb97b3,I01,202508,"29","29",
ae085d32602144cb97b3,J01,202508,"35","35",
ae085d32602144cb97b3,K01,202508,"39","39",
ae085d32602144cb97b3,L01,202508,"20","20",
ae3456d068334d6e9e53,A01,202507,"10","10",
ae3456d068334d6e9e53,B01,202507,"8","8",
ae3456d068334d6e9e53,C01,202507,"25","25",
ae3456d068334d6e9e53,D01,202507,"21","21",
ae3456d068334d6e9e53,E01,202507,"26","26",
ae3456d068334d6e9e53,F01,202507,"13","13",
ae3456d068334d6e9e53,G01,202507,"14","14",
ae3456d068334d6e9e53,H01,202507,"13","13",
ae3456d068334d6e9e53,I01,202507,"25","25",
ae3456d068334d6e9e53,J01,202507,"27","27",
ae3456d068334d6e9e53,K01,202507,"33","33",
ae3456d068334d6e9e53,L01,202507,"18","18",
ae39bedba7c2458ba68c,A01,202507,"6","6",
ae39bedba7c2458ba68c,B01,202507,"5","5",
ae39bedba7c2458ba68c,C01,202507,"31","31",
ae39bedba7c2458ba68c,D01,202507,"27","27",
ae39bedba7c2458ba68c,E01,202507,"20","20",
ae39bedba7c2458ba68c,F01,202507,"16","16",
ae39bedba7c2458ba68c,G01,202507,"20","20",
ae39bedba7c2458ba68c,H01,202507,"18","18",
ae39bedba7c2458ba68c,I01,202507,"28","28",
ae39bedba7c2458ba68c,J01,202507,"25","25",
ae39bedba7c2458ba68c,K01,202507,"36","36",
ae39bedba7c2458ba68c,L01,202507,"18","18",
ae3fd30956604da8b273,A01,202507,"4","4",
ae3fd30956604da8b273,B01,202507,"8","8",
ae3fd30956604da8b273,C01,202507,"19","19",
ae3fd30956604da8b273,D01,202507,"14","14",
ae3fd30956604da8b273,E01,202507,"29","29",
ae3fd30956604da8b273,F01,202507,"7","7",
ae3fd30956604da8b273,G01,202507,"11","11",
ae3fd30956604da8b273,H01,202507,"9","9",
ae3fd30956604da8b273,I01,202507,"15","15",
ae3fd30956604da8b273,J01,202507,"14","14",
ae3fd30956604da8b273,K01,202507,"19","19",
ae3fd30956604da8b273,L01,202507,"16","16",
ae50b03696de4602bef8,A01,202507,"9","9",
ae50b03696de4602bef8,B01,202507,"8","8",
ae50b03696de4602bef8,C01,202507,"26","26",
ae50b03696de4602bef8,D01,202507,"30","30",
ae50b03696de4602bef8,E01,202507,"17","17",
ae50b03696de4602bef8,F01,202507,"20","20",
ae50b03696de4602bef8,G01,202507,"25","25",
ae50b03696de4602bef8,H01,202507,"25","25",
ae50b03696de4602bef8,I01,202507,"35","35",
ae50b03696de4602bef8,J01,202507,"29","29",
ae50b03696de4602bef8,K01,202507,"45","45",
ae50b03696de4602bef8,L01,202507,"19","19",
b06c46be00ca45afba53,A01,202507,"6","6",
b06c46be00ca45afba53,B01,202507,"7","7",
b06c46be00ca45afba53,C01,202507,"17","17",
b06c46be00ca45afba53,D01,202507,"20","20",
b06c46be00ca45afba53,E01,202507,"29","29",
b06c46be00ca45afba53,F01,202507,"13","13",
b06c46be00ca45afba53,G01,202507,"15","15",
b06c46be00ca45afba53,H01,202507,"15","15",
b06c46be00ca45afba53,I01,202507,"22","22",
b06c46be00ca45afba53,J01,202507,"23","23",
b06c46be00ca45afba53,K01,202507,"32","32",
b06c46be00ca45afba53,L01,202507,"23","23",
b1a49c166af64abaa521,A01,202507,"8","8",
b1a49c166af64abaa521,B01,202507,"11","11",
b1a49c166af64abaa521,C01,202507,"23","23",
b1a49c166af64abaa521,D01,202507,"24","24",
b1a49c166af64abaa521,E01,202507,"25","25",
b1a49c166af64abaa521,F01,202507,"12","12",
b1a49c166af64abaa521,G01,202507,"14","14",
b1a49c166af64abaa521,H01,202507,"6","6",
b1a49c166af64abaa521,I01,202507,"23","23",
b1a49c166af64abaa521,J01,202507,"18","18",
b1a49c166af64abaa521,K01,202507,"33","33",
b1a49c166af64abaa521,L01,202507,"35","35",
b1d0a7f0b16c479a83e2,A01,202507,"9","9",
b1d0a7f0b16c479a83e2,B01,202507,"10","10",
b1d0a7f0b16c479a83e2,C01,202507,"24","24",
b1d0a7f0b16c479a83e2,D01,202507,"27","27",
b1d0a7f0b16c479a83e2,E01,202507,"18","18",
b1d0a7f0b16c479a83e2,F01,202507,"15","15",
b1d0a7f0b16c479a83e2,G01,202507,"16","16",
b1d0a7f0b16c479a83e2,H01,202507,"16","16",
b1d0a7f0b16c479a83e2,I01,202507,"35","35",
b1d0a7f0b16c479a83e2,J01,202507,"14","14",
b1d0a7f0b16c479a83e2,K01,202507,"32","32",
b1d0a7f0b16c479a83e2,L01,202507,"12","12",
b1e76e2afea14b56a5ee,A01,202507,"4","4",
b1e76e2afea14b56a5ee,B01,202507,"6","6",
b1e76e2afea14b56a5ee,C01,202507,"21","21",
b1e76e2afea14b56a5ee,D01,202507,"20","20",
b1e76e2afea14b56a5ee,E01,202507,"35","35",
b1e76e2afea14b56a5ee,F01,202507,"14","14",
b1e76e2afea14b56a5ee,G01,202507,"10","10",
b1e76e2afea14b56a5ee,H01,202507,"14","14",
b1e76e2afea14b56a5ee,I01,202507,"19","19",
b1e76e2afea14b56a5ee,J01,202507,"26","26",
b1e76e2afea14b56a5ee,K01,202507,"32","32",
b1e76e2afea14b56a5ee,L01,202507,"30","30",
b217f06724e743309764,A01,202507,"6","6",
b217f06724e743309764,B01,202507,"6","6",
b217f06724e743309764,C01,202507,"20","20",
b217f06724e743309764,D01,202507,"23","23",
b217f06724e743309764,E01,202507,"25","25",
b217f06724e743309764,F01,202507,"10","10",
b217f06724e743309764,G01,202507,"13","13",
b217f06724e743309764,H01,202507,"11","11",
b217f06724e743309764,I01,202507,"17","17",
b217f06724e743309764,J01,202507,"19","19",
b217f06724e743309764,K01,202507,"21","21",
b217f06724e743309764,L01,202507,"18","18",
b28f8d7681be4abfb611,A01,202507,"6","6",
b28f8d7681be4abfb611,B01,202507,"7","7",
b28f8d7681be4abfb611,C01,202507,"32","32",
b28f8d7681be4abfb611,D01,202507,"32","32",
b28f8d7681be4abfb611,E01,202507,"15","15",
b28f8d7681be4abfb611,F01,202507,"20","20",
b28f8d7681be4abfb611,G01,202507,"23","23",
b28f8d7681be4abfb611,H01,202507,"24","24",
b28f8d7681be4abfb611,I01,202507,"35","35",
b28f8d7681be4abfb611,J01,202507,"29","29",
b28f8d7681be4abfb611,K01,202507,"45","45",
b28f8d7681be4abfb611,L01,202507,"19","19",
b2cfd0b50ec14b0499c2,A01,202507,"4","4",
b2cfd0b50ec14b0499c2,B01,202507,"6","6",
b2cfd0b50ec14b0499c2,C01,202507,"21","21",
b2cfd0b50ec14b0499c2,D01,202507,"27","27",
b2cfd0b50ec14b0499c2,E01,202507,"28","28",
b2cfd0b50ec14b0499c2,F01,202507,"9","9",
b2cfd0b50ec14b0499c2,G01,202507,"13","13",
b2cfd0b50ec14b0499c2,H01,202507,"19","19",
b2cfd0b50ec14b0499c2,I01,202507,"21","21",
b2cfd0b50ec14b0499c2,J01,202507,"20","20",
b2cfd0b50ec14b0499c2,K01,202507,"26","26",
b2cfd0b50ec14b0499c2,L01,202507,"31","31",
b30c660d2d864c76ae5a,A01,202507,"12","12",
b30c660d2d864c76ae5a,B01,202507,"10","10",
b30c660d2d864c76ae5a,C01,202507,"24","24",
b30c660d2d864c76ae5a,D01,202507,"24","24",
b30c660d2d864c76ae5a,E01,202507,"28","28",
b30c660d2d864c76ae5a,F01,202507,"13","13",
b30c660d2d864c76ae5a,G01,202507,"16","16",
b30c660d2d864c76ae5a,H01,202507,"17","17",
b30c660d2d864c76ae5a,I01,202507,"26","26",
b30c660d2d864c76ae5a,J01,202507,"28","28",
b30c660d2d864c76ae5a,K01,202507,"35","35",
b30c660d2d864c76ae5a,L01,202507,"12","12",
b38851b96c9c48f6a67f,A01,202507,"9","9",
b38851b96c9c48f6a67f,B01,202507,"7","7",
b38851b96c9c48f6a67f,C01,202507,"28","28",
b38851b96c9c48f6a67f,D01,202507,"26","26",
b38851b96c9c48f6a67f,E01,202507,"20","20",
b38851b96c9c48f6a67f,F01,202507,"16","16",
b38851b96c9c48f6a67f,G01,202507,"20","20",
b38851b96c9c48f6a67f,H01,202507,"15","15",
b38851b96c9c48f6a67f,I01,202507,"26","26",
b38851b96c9c48f6a67f,J01,202507,"27","27",
b38851b96c9c48f6a67f,K01,202507,"35","35",
b38851b96c9c48f6a67f,L01,202507,"21","21",
b3b3761a1b904b63a412,A01,202507,"9","9",
b3b3761a1b904b63a412,B01,202507,"3","3",
b3b3761a1b904b63a412,C01,202507,"33","33",
b3b3761a1b904b63a412,D01,202507,"30","30",
b3b3761a1b904b63a412,E01,202507,"20","20",
b3b3761a1b904b63a412,F01,202507,"20","20",
b3b3761a1b904b63a412,G01,202507,"21","21",
b3b3761a1b904b63a412,H01,202507,"16","16",
b3b3761a1b904b63a412,I01,202507,"34","34",
b3b3761a1b904b63a412,J01,202507,"23","23",
b3b3761a1b904b63a412,K01,202507,"40","40",
b3b3761a1b904b63a412,L01,202507,"21","21",
b3e07916ac1c4b589f55,A01,202507,"30","30",
b3e07916ac1c4b589f55,B01,202507,"20","20",
b3e07916ac1c4b589f55,C01,202507,"15","15",
b3e07916ac1c4b589f55,D01,202507,"25","25",
b3e07916ac1c4b589f55,E01,202507,"25","25",
b3e242b0c5ce4552afcc,A01,202507,"9","9",
b3e242b0c5ce4552afcc,B01,202507,"11","11",
b3e242b0c5ce4552afcc,C01,202507,"18","18",
b3e242b0c5ce4552afcc,D01,202507,"17","17",
b3e242b0c5ce4552afcc,E01,202507,"28","28",
b3e242b0c5ce4552afcc,F01,202507,"9","9",
b3e242b0c5ce4552afcc,G01,202507,"22","22",
b3e242b0c5ce4552afcc,H01,202507,"11","11",
b3e242b0c5ce4552afcc,I01,202507,"20","20",
b3e242b0c5ce4552afcc,J01,202507,"27","27",
b3e242b0c5ce4552afcc,K01,202507,"31","31",
b3e242b0c5ce4552afcc,L01,202507,"27","27",
b432061bfb3c4d00b447,A01,202507,"15","15",
b432061bfb3c4d00b447,B01,202507,"15","15",
b432061bfb3c4d00b447,C01,202507,"23","23",
b432061bfb3c4d00b447,D01,202507,"27","27",
b432061bfb3c4d00b447,E01,202507,"42","42",
b432061bfb3c4d00b447,F01,202507,"20","20",
b432061bfb3c4d00b447,G01,202507,"25","25",
b432061bfb3c4d00b447,H01,202507,"25","25",
b432061bfb3c4d00b447,I01,202507,"35","35",
b432061bfb3c4d00b447,J01,202507,"40","40",
b432061bfb3c4d00b447,K01,202507,"45","45",
b432061bfb3c4d00b447,L01,202507,"40","40",
b45473bba5c0403d9f2e,A01,202507,"12","12",
b45473bba5c0403d9f2e,B01,202507,"4","4",
b45473bba5c0403d9f2e,C01,202507,"30","30",
b45473bba5c0403d9f2e,D01,202507,"30","30",
b45473bba5c0403d9f2e,E01,202507,"12","12",
b45473bba5c0403d9f2e,F01,202507,"20","20",
b45473bba5c0403d9f2e,G01,202507,"25","25",
b45473bba5c0403d9f2e,H01,202507,"23","23",
b45473bba5c0403d9f2e,I01,202507,"35","35",
b45473bba5c0403d9f2e,J01,202507,"25","25",
b45473bba5c0403d9f2e,K01,202507,"28","28",
b45473bba5c0403d9f2e,L01,202507,"29","29",
b4970e3cbbd0405fb0f0,A01,202507,"30","30",
b4970e3cbbd0405fb0f0,B01,202507,"20","20",
